n_iter,n_gens,ind_id,mean_obj,obj_1,obj_2,obj_3
0,0,0,1.3321341786819636,1e-05,3.9963825360458904,1e-05
0,0,1,5.394833147345242,1e-05,3.092244721017863,13.092244721017863
0,0,2,1.9952056424003437,1e-05,4.039553931205937,1.9460529959950938
0,0,3,1.383166544729819,1e-05,4.149479634189458,1e-05
0,0,4,43.231025093896655,3.092244721017863,103.50858583965423,23.092244721017863
0,0,5,1.5014251097612836,1e-05,4.504255329283851,1e-05
0,0,6,1.3284373514518657,1e-05,3.9852920543555967,1e-05
0,0,7,10.222877528754928,13.092244721017863,14.484143144229058,3.092244721017863
0,0,8,1.3394070622354377,1e-05,4.018201186706314,1e-05
0,0,9,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,0,10,1.4045475919463055,1e-05,4.2136227758389175,1e-05
0,0,11,1.2443134208965108,1e-05,3.7329202626895324,1e-05
0,0,12,1.3429848501118842,1e-05,4.028934550335653,1e-05
0,0,13,1e-05,1e-05,1e-05,1e-05
0,0,14,1.3321341786819636,1e-05,3.9963825360458904,1e-05
0,0,15,1e-05,1e-05,1e-05,1e-05
0,0,16,1.485567259510144,1e-05,4.456681778530433,1e-05
0,0,17,1.5144418068370966,1e-05,4.543305420511291,1e-05
0,0,18,1e-05,1e-05,1e-05,1e-05
0,0,19,12.06149981401191,1e-05,23.092244721017863,13.092244721017863
0,1,0,1.3321341786819636,1e-05,3.9963825360458904,1e-05
0,1,1,5.394833147345242,1e-05,3.0922447210178636,13.092244721017863
0,1,2,1.9952056424003437,1e-05,4.039553931205937,1.9460529959950938
0,1,3,1.383166544729819,1e-05,4.149479634189458,1e-05
0,1,4,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,1,5,1.5014251097612836,1e-05,4.504255329283851,1e-05
0,1,6,1.3284373514518657,1e-05,3.9852920543555967,1e-05
0,1,7,10.222877528754928,13.092244721017863,14.48414314422906,3.0922447210178636
0,1,8,1.3394070622354377,1e-05,4.018201186706314,1e-05
0,1,9,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,1,10,1.4045475919463055,1e-05,4.2136227758389175,1e-05
0,1,11,1.244313420896511,1e-05,3.732920262689533,1e-05
0,1,12,1.3429848501118842,1e-05,4.028934550335653,1e-05
0,1,13,1e-05,1e-05,1e-05,1e-05
0,1,14,1.3321341786819636,1e-05,3.9963825360458904,1e-05
0,1,15,1e-05,1e-05,1e-05,1e-05
0,1,16,1.485567259510144,1e-05,4.456681778530433,1e-05
0,1,17,1.5144418068370966,1e-05,4.543305420511291,1e-05
0,1,18,1e-05,1e-05,1e-05,1e-05
0,1,19,12.06149981401191,1e-05,23.092244721017863,13.092244721017863
0,2,0,5.842611323630273,1e-05,14.435579249872953,3.0922447210178636
0,2,1,1.383166544729819,1e-05,4.149479634189458,1e-05
0,2,2,1.5165626822754952,1e-05,4.549668046826486,1e-05
0,2,3,1.3394070622354377,1e-05,4.018201186706314,1e-05
0,2,4,1.4045475919463055,1e-05,4.2136227758389175,1e-05
0,2,5,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,2,6,23.092244721017863,43.09224472101786,3.0922447210178636,23.092244721017863
0,2,7,1.3985773722033172,1e-05,4.195712116609952,1e-05
0,2,8,2.0614998140119094,1e-05,3.0922447210178636,3.0922447210178636
0,2,9,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,2,10,1e-05,1e-05,1e-05,1e-05
0,2,11,1.5014251097612836,1e-05,4.504255329283851,1e-05
0,2,12,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,2,13,8.728166480678576,1e-05,23.092244721017863,3.0922447210178636
0,2,14,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,2,15,8.316236316392589,3.0922447210178636,21.856454228159905,1e-05
0,2,16,1.416176509220536,1e-05,4.248509527661609,1e-05
0,2,17,2.0614998140119094,1e-05,3.0922447210178636,3.0922447210178636
0,2,18,40.19707362811585,3.0922447210178636,104.40673144231184,13.092244721017863
0,2,19,1.5014251097612836,1e-05,4.504255329283851,1e-05
0,3,0,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,3,1,8.728166480678576,1e-05,23.092244721017863,3.0922447210178636
0,3,2,5.8632836107071595,1e-05,4.497596111103613,13.092244721017863
0,3,3,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,3,4,9.198836683433905,3.0922447210178636,24.50425532928385,1e-05
0,3,5,53.30580323490842,33.09224472101786,103.73292026268953,23.092244721017863
0,3,6,46.784239777526885,13.092244721017863,104.16822989054491,23.092244721017863
0,3,7,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,3,8,40.17696728411681,3.0922447210178636,104.34641241031471,13.092244721017863
0,3,9,10.184649984216827,13.092244721017863,14.369460510614758,3.0922447210178636
0,3,10,1e-05,1e-05,1e-05,1e-05
0,3,11,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,3,12,3.0922447210178636,3.0922447210178636,3.0922447210178636,3.0922447210178636
0,3,13,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,3,14,1e-05,1e-05,1e-05,1e-05
0,3,15,46.784239777526885,13.092244721017863,104.16822989054491,23.092244721017863
0,3,16,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,3,17,1.5014251097612836,1e-05,4.504255329283851,1e-05
0,3,18,56.86858293634048,53.09224472101786,104.42125936698571,13.092244721017863
0,3,19,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,4,0,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,1,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,2,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,3,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,4,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,4,5,1e-05,1e-05,1e-05,1e-05
0,4,6,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,4,7,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,8,40.19707362811585,3.0922447210178636,104.40673144231184,13.092244721017863
0,4,9,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,10,1.9007993468228321,1e-05,2.610143319450633,3.0922447210178636
0,4,11,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,12,43.231025093896655,3.0922447210178636,103.50858583965423,23.092244721017863
0,4,13,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,14,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,15,9.067714992833144,1e-05,24.110890257481568,3.0922447210178636
0,4,16,35.53954821898874,1e-05,103.52638993594836,3.0922447210178636
0,4,17,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,4,18,60.07818372227076,43.09224472101786,104.05006172477655,33.09224472101786
0,4,19,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,0,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,1,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,2,46.784239777526885,13.092244721017863,104.16822989054491,23.092244721017863
0,5,3,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,4,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,5,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,6,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,7,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,8,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,9,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,10,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,11,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
0,5,12,50.117573110860214,23.092244721017863,104.16822989054491,23.092244721017863
