n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
5,50,0,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
5,50,1,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,63.09224472101787,3.0922447210178636,1.9999935322275156e-05,7.842233904011417,8.52549207652015
5,50,2,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,63.09224472101787,23.092244721017863,23.092244721017863,13.092244721017863,23.092244721017863,25.678836282358194,29.46278507334304
5,50,3,23.092244721017863,104.21952241095033,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38860582114275
5,50,4,63.09224472101787,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,104.17747480623831,5.895540248794999,2.9999972330754176e-05,48.01420274996303
5,50,5,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972330754176e-05,31.189216745204465
5,50,6,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972330754176e-05,31.189216745204465
5,50,7,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972330754176e-05,31.189216745204465
5,50,8,33.09224472101786,73.09224472101786,43.09224472101786,23.092244721017863,104.13997099691426,1e-05,13.092244721017863,13.092244721017863,1.9999993956289724e-05,20.99491993552229,30.100868350383173
5,50,9,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972330754176e-05,31.189216745204465
6,60,0,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
6,60,1,23.092244721017863,104.21952241095033,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38860582114275
6,60,2,1e-05,53.09224472101786,3.0922447210178636,33.09224472101786,103.62703064578687,3.0922447210178636,1e-05,33.09224472101786,1.9999935322275156e-05,2.9999893917905947e-05,51.10410855969596
6,60,3,3.0922447210178636,23.092244721017863,13.092244721017863,63.09224472101787,94.12067810417395,3.0922447210178636,1e-05,23.092244721017863,3.0922447210178636,2.9999972330754176e-05,30.853461861223423
6,60,4,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
6,60,5,1e-05,63.09224472101787,13.092244721017863,23.092244721017863,103.77508008587179,23.092244721017863,83.09224472101786,3.0922447210178636,1.9999991339087398e-05,22.775498948898,8.599051097250083
6,60,6,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
6,60,7,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,63.09224472101787,3.0922447210178636,1.9999935322275156e-05,7.842233904011417,8.52549207652015
6,60,8,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
