n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
5,50,0,13.092244721017863,103.25813499882032,23.092244721017863,3.0922447210178636,3.0922447210178636,1e-05,73.09224472101786,103.35344168224952,1.9999984723792484e-05,7.886941350902553,8.752743566188606
5,50,1,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
5,50,2,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
5,50,3,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.41447550260801,1.9999935322275156e-05,7.886941350902553,33.05943135125521
5,50,4,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
5,50,5,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
5,50,6,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,3.0922447210178636,1e-05,103.73292026268953,103.35344168224952,1.9999935322275156e-05,7.971633886127991,8.693131819550302
5,50,7,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.414021786991182,1e-05,73.09224472101786,103.31057950907842,1.9999935322275156e-05,7.886941350902553,32.934005592033
5,50,8,3.0922447210178636,73.09224472101786,23.092244721017863,3.0922447210178636,13.092244721017863,33.09224472101786,102.17486535139169,103.35344168224952,5.655976946095705,7.968521267534923,30.078814166145783
5,50,9,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
6,60,0,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
6,60,1,3.0922447210178636,104.09436122874989,23.092244721017863,3.0922447210178636,13.092244721017863,43.09224472101786,73.09224472101786,103.35344168224952,5.770412009106055,7.886941350902553,31.359988379301175
6,60,2,1e-05,103.25813499882032,23.092244721017863,3.0922447210178636,3.0922447210178636,1e-05,73.09224472101786,103.35344168224952,1e-05,7.886941350902553,8.752743566188606
6,60,3,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
6,60,4,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,3.0922447210178636,1e-05,103.73292026268953,103.35344168224952,1.9999935322275156e-05,7.971633886127991,8.693131819550302
6,60,5,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
6,60,6,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
6,60,7,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,83.09224472101786,103.35344168224952,1.9999935322275156e-05,7.921229826655191,33.05735114473373
6,60,8,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.41447550260801,1.9999935322275156e-05,7.886941350902553,33.05943135125521
