n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
4,40,4,1e-05,3.0922447210178636,1e-05,23.092244721017863,103.50858583965423,3.0922447210178636,13.092244721017863,3.0922447210178636,1.9999935322275156e-05,2.9999964094339662e-05,4.5701028106163175
4,40,5,1e-05,3.0922447210178636,13.092244721017863,3.0922447210178636,1e-05,3.0922447210178636,3.0922447210178636,3.0922447210178636,1.9999935322275156e-05,4.148457037526919,2.9999805967452942e-05
4,40,6,1e-05,43.09224472101786,23.092244721017863,23.092244721017863,102.80946293451196,3.0922447210178636,73.09224472101786,3.0922447210178636,1.9999935322275156e-05,29.913100769308166,8.419340807658049
4,40,7,1e-05,3.0922447210178636,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,13.092244721017863,3.0922447210178636,1.9999935322275156e-05,6.77085740664943,4.5701028106163175
4,40,8,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,103.0350010624747,3.0922447210178636,103.4340194620294,3.0922447210178636,1.9999935322275156e-05,7.971043836746,8.597345431655848
4,40,9,1e-05,53.09224472101786,33.09224472101786,23.092244721017863,103.77508008587179,3.0922447210178636,33.09224472101786,3.0922447210178636,1.9999935322275156e-05,28.917975300060775,8.526093204109282
5,50,0,1e-05,43.09224472101786,3.0922447210178636,23.092244721017863,103.28843920025353,3.0922447210178636,73.09224472101786,3.0922447210178636,1.9999935322275156e-05,7.886941350902553,8.420406714113383
5,50,1,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,102.87925463549531,3.0922447210178636,103.41447550260801,3.0922447210178636,1.9999935322275156e-05,7.971005139964179,8.596983443204472
5,50,2,1e-05,83.09224472101786,53.09224472101786,23.092244721017863,103.06343764990801,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,39.566839957982936,8.692446060600863
5,50,3,1e-05,43.09224472101786,3.0922447210178636,23.092244721017863,103.21891582406823,3.0922447210178636,103.47199750796877,3.0922447210178636,1.9999935322275156e-05,7.971118992046512,8.42025259490124
5,50,4,1e-05,43.09224472101786,3.0922447210178636,23.092244721017863,103.24263141322261,3.0922447210178636,73.09224472101786,3.0922447210178636,1.9999935322275156e-05,7.886941350902553,8.420305190240109
5,50,5,1e-05,83.09224472101786,23.092244721017863,23.092244721017863,43.09224472101786,13.092244721017863,102.61014331945063,103.39454194999531,1.9999984723792484e-05,31.13493411348654,66.79648984509828
5,50,6,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,103.09108790687075,3.0922447210178636,103.4340194620294,3.0922447210178636,1.9999935322275156e-05,7.971043836746,8.597475529222521
5,50,7,1e-05,83.09224472101786,63.09224472101787,23.092244721017863,43.09224472101786,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,41.188574653604974,8.365155330067335
5,50,8,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,102.87925463549531,3.0922447210178636,103.39454194999531,3.0922447210178636,1.9999935322275156e-05,7.970965657110719,8.596983443204472
5,50,9,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,103.0350010624747,3.0922447210178636,103.45318876566178,3.0922447210178636,1.9999935322275156e-05,7.9710817778759395,8.597345431655848
6,60,0,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,102.91240501096425,3.0922447210178636,103.35344168224952,3.0922447210178636,1.9999935322275156e-05,7.9708842020114306,8.524136317538234
6,60,1,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.50858583965423,63.09224472101787,63.09224472101787,3.0922447210178636,1.9999996830038794e-05,7.842233904011417,8.52549207652015
6,60,2,1e-05,3.0922447210178636,23.092244721017863,23.092244721017863,43.09224472101786,13.092244721017863,101.8564542281599,3.0922447210178636,1.9999984723792484e-05,31.11164981704892,4.4777097024631916
6,60,3,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,33.09224472101786,63.09224472101787,102.84496752166427,3.0922447210178636,1.9999996830038794e-05,7.96987122999252,8.120001955294123
6,60,4,1e-05,83.09224472101786,53.09224472101786,23.092244721017863,103.19462411506592,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,39.566839957982936,8.69275673510107
6,60,5,1e-05,104.2485095276616,13.092244721017863,3.0922447210178636,3.0922447210178636,3.0922447210178636,73.09224472101786,103.39454194999531,1.9999935322275156e-05,7.255979451901856,8.755191952433005
6,60,6,1e-05,83.09224472101786,13.092244721017863,33.09224472101786,13.092244721017863,23.092244721017863,73.09224472101786,3.0922447210178636,1.9999991339087398e-05,24.94159541131051,7.284991074708147
6,60,7,1e-05,102.77265122028673,13.092244721017863,33.09224472101786,13.092244721017863,3.0922447210178636,73.09224472101786,3.0922447210178636,1.9999935322275156e-05,24.94159541131051,7.325989775104618
6,60,8,1e-05,3.0922447210178636,3.0922447210178636,23.092244721017863,103.50858583965423,23.092244721017863,63.09224472101787,3.0922447210178636,1.9999991339087398e-05,7.842233904011417,4.5701028106163175
6,60,9,1e-05,103.95126294916575,23.092244721017863,13.092244721017863,13.092244721017863,1e-05,73.09224472101786,103.39454194999531,1e-05,22.494316853893277,31.35691431098763
7,70,0,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.47199750796877,23.092244721017863,63.09224472101787,3.0922447210178636,1.9999991339087398e-05,7.842233904011417,8.525409309591712
7,70,1,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.47199750796877,23.092244721017863,63.09224472101787,3.0922447210178636,1.9999991339087398e-05,7.842233904011417,8.525409309591712
7,70,2,1e-05,83.09224472101786,63.09224472101787,23.092244721017863,43.09224472101786,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,41.188574653604974,8.365155330067335
7,70,3,1e-05,3.0922447210178636,3.0922447210178636,23.092244721017863,103.50858583965423,23.092244721017863,63.09224472101787,3.0922447210178636,1.9999991339087398e-05,7.842233904011417,4.5701028106163175
